Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
22,6,14/2/2018 2:01,384750,24,20,1960,2665,640,0,81.66666667,134.1973455,976,0,133.25,268.7712537,12020.79272,114.359974,8947.674419,22097.02182,128156,6,384207,16704.65217,28749.24396,128156,222,384726,20248.73684,40698.93933,168403,12,0,0,0,0,776,648,62.37816764,51.98180637,0,976,102.7777778,203.7465994,41512.67677,0,0,0,1,0,0,0,0,0,105.1136364,81.66666667,133.25,0,0,0,0,0,0,24,1960,20,2665,26883,230,16,32,0,0,0,0,0,0,0,0,SSH-Patator
80,6,5/7/2017 11:10,10623256,9,6,349,11632,349,0,38.77777778,116.3333333,4392,0,1938.666667,2190.718847,1127.808649,1.411996473,758804,1932037.64,5617496,4,5620186,702523.25,1986319.423,5618413,38,1.06E+07,2124647.8,2916981.524,5617496,4,0,0,0,0,296,200,0.847197884,0.564798589,0,4392,748.8125,1585.2885,2513139.629,0,0,0,1,0,0,0,0,0,798.7333333,38.77777778,1938.666667,0,0,0,0,0,0,9,349,6,11632,29200,235,1,32,650,0,650,650,5617496,0,5617496,5617496,DoS GoldenEye
444,6,6/7/2017 2:39,86726608,1775,1775,785275,10650,1274,6,442.4084507,251.4469546,6,6,6,0,9177.402626,40.93322778,24436.91406,502642.9002,2.88E+07,20,8.67E+07,48886.20913,711050.767,2.89E+07,413,8.67E+07,48887.41657,710231.7432,2.88E+07,526,1,0,0,0,35500,35500,20.46661389,20.46661389,6,1274,224.16784,281.447616,79212.76055,0,1,0,0,1,0,0,0,1,224.2309859,442.4084507,6,0,0,0,0,0,0,1775,785275,1775,10650,255,3977,1774,20,2.31E+07,2.61E+07,4.16E+07,4649995,1.74E+07,1.62E+07,2.88E+07,5953706,Infiltration
80,6,5/7/2017 10:43,4357,3,6,326,11595,326,0,108.6666667,188.2161878,5792,0,1932.5,2537.820147,2736056.92,2065.641496,544.625,1181.589116,3464,48,3798,1899,2446.589463,3629,169,4192,838.4,1594.887551,3688,48,0,0,0,0,104,200,688.5471655,1377.094331,0,5792,1192.1,2121.457699,4500582.767,0,0,0,1,0,0,0,0,2,1324.555556,108.6666667,1932.5,0,0,0,0,0,0,3,326,6,11595,29200,235,1,32,0,0,0,0,0,0,0,0,DoS Hulk
22,6,7/7/2017 1:56,689,2,1,8,2,6,2,4,2.828427125,2,2,2,0,14513.7881,4354.13643,344.5,265.1650429,532,157,689,689,0,689,689,0,0,0,0,0,0,0,0,0,44,24,2902.75762,1451.37881,2,6,3,2,4,0,0,0,1,0,0,0,0,0,4,4,2,0,0,0,0,0,0,2,8,1,2,1024,29200,1,20,0,0,0,0,0,0,0,0,PortScan
5355,17,7/7/2017 9:00,100126,22,0,616,0,28,28,28,0,0,0,0,0,6152.248167,219.7231488,4767.904762,21833.01862,100055,1,100126,4767.904762,21833.01862,100055,1,0,0,0,0,0,0,0,0,0,704,0,219.7231488,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,29.27272727,28,0,0,0,0,0,0,0,22,616,0,0,-1,-1,21,32,0,0,0,0,0,0,0,0,BENIGN
22,6,14/2/2018 2:01,365377,21,20,1960,2665,640,0,93.33333333,139.8818549,976,0,133.25,268.7712537,12658.15856,112.2128651,9134.425,22260.9075,112013,6,365317,18265.85,33633.65681,112013,178,365369,19229.94737,39454.82894,152947,16,0,0,0,0,680,648,57.47488211,54.73798296,0,976,110.1190476,209.0982034,43722.05865,0,0,0,1,0,0,0,0,0,112.804878,93.33333333,133.25,0,0,0,0,0,0,21,1960,20,2665,26883,230,16,32,0,0,0,0,0,0,0,0,SSH-Patator
80,6,6/7/2017 9:21,5947237,3,1,0,0,0,0,0,0,0,0,0,0,0,0.672581234,1982412.333,3433107.154,5946623,36,5947237,2973618.5,4204463.285,5946623,614,0,0,0,0,0,0,0,0,0,104,40,0.504435925,0.168145308,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack
52481,6,28/2/2018 10:52,92445,2,1,38,0,38,0,19,26.87005769,0,0,0,0,411.055222,32.45172805,46222.5,65343.03054,92427,18,92445,92445,0,92445,92445,0,0,0,0,0,1,0,0,0,40,20,21.63448537,10.81724268,0,38,19,21.93931023,481.3333333,0,1,0,0,1,0,0,0,0,25.33333333,19,0,0,0,0,0,0,0,2,38,1,0,176,0,0,20,0,0,0,0,0,0,0,0,Infilteration
21,6,14/2/2018 10:33,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1000000,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,500000,500000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0,0,0,0,0,0,0,0,FTP-Patator
80,6,5/7/2017 11:10,9590890,4,5,353,3525,353,0,88.25,176.5,2077,0,705,990.6447396,404.3420371,0.938390493,1198861.25,2222123.438,5003998,50,4586892,1528964,2647747.105,4586319,106,9590829,2397707.25,2773581.519,5005126,50,0,0,0,0,136,168,0.417062442,0.521328052,0,2077,387.8,747.6892997,559039.2889,0,0,0,1,0,0,0,0,1,430.8888889,88.25,705,0,0,0,0,0,0,4,353,5,3525,29200,235,1,32,0,0,0,0,0,0,0,0,DoS GoldenEye
444,6,6/7/2017 2:36,69365637,1031,1031,307939,6186,1271,6,298.6799224,270.0715266,6,6,6,0,4528.539109,29.72653448,33656.30131,341655.4599,1.39E+07,6,6.93E+07,67329.11748,482164.7132,1.39E+07,369,6.94E+07,67344.6699,481227.4033,1.39E+07,462,1,0,0,0,20620,20620,14.86326724,14.86326724,6,1271,152.3121667,240.5221819,57850.91996,0,1,0,0,1,0,0,0,1,152.386033,298.6799224,6,0,0,0,0,0,0,1031,307939,1031,6186,255,3977,1030,20,1.64E+07,0,1.64E+07,1.64E+07,1.39E+07,0,1.39E+07,1.39E+07,Infiltration
21,6,4/7/2017 10:20,9711548,9,15,104,188,23,0,11.55555556,9.275116052,34,0,12.53333333,14.54975045,30.0672972,2.471284701,422241.2174,1098758.339,3364590,2,6416918,802114.75,1486759.301,3408791,3,9711454,693675.2857,1356582.3,3364590,2,0,0,0,0,296,488,0.926731763,1.544552938,0,34,11.68,12.58213019,158.31,0,0,0,1,0,0,0,0,1,12.16666667,11.55555556,12.53333333,0,0,0,0,0,0,9,104,15,188,29200,227,6,32,0,0,0,0,0,0,0,0,FTP-Patator
80,6,5/7/2017 11:10,5008837,4,5,341,3525,341,0,85.25,170.5,2077,0,705,990.6447396,771.8358573,1.796824293,626104.625,1768252.596,5002306,47,6531,2177,496.9144796,2615,1637,5008656,1252164,2500882.604,5003487,49,0,0,0,0,136,168,0.798588575,0.998235718,0,2077,386.6,747.7609838,559146.4889,0,0,0,1,0,0,0,0,1,429.5555556,85.25,705,0,0,0,0,0,0,4,341,5,3525,29200,235,1,32,0,0,0,0,0,0,0,0,DoS GoldenEye
80,6,5/7/2017 10:43,7464,3,6,318,11595,318,0,106,183.5973856,4344,0,1932.5,1754.831473,1596061.093,1205.787781,933,2411.741635,6900,1,6950,3475,4845.095665,6901,49,7463,1492.6,3105.57262,7047,49,0,0,0,0,104,200,401.9292605,803.8585209,0,4344,1191.3,1623.222861,2634852.456,0,0,0,1,0,0,0,0,2,1323.666667,106,1932.5,0,0,0,0,0,0,3,318,6,11595,29200,235,1,32,0,0,0,0,0,0,0,0,DoS Hulk
135,6,28/2/2018 10:52,219189,2,0,0,0,0,0,0,0,0,0,0,0,0,9.124545484,219189,0,219189,219189,219189,219189,0,219189,219189,0,0,0,0,0,1,0,1,0,80,0,9.124545484,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,256,-1,0,40,0,0,0,0,0,0,0,0,Infilteration
389,6,3/7/2017 8:57,436,10,4,165,326,79,0,16.5,33.01262385,163,0,81.5,94.10809388,1126146.789,32110.09174,33.53846154,25.79604422,87,1,436,48.44444444,47.59756063,148,1,302,100.6666667,91.22134253,206,48,0,0,0,0,336,144,22935.77982,9174.311927,0,163,32.73333333,59.52006464,3542.638095,0,0,0,1,0,0,0,0,0,35.07142857,16.5,81.5,0,0,0,0,0,0,10,165,4,326,29200,2081,3,32,0,0,0,0,0,0,0,0,BENIGN
22,6,14/2/2018 2:01,345736,22,22,1928,2665,640,0,87.63636364,137.780552,976,0,121.1363636,258.6415603,13284.70278,127.2647338,8040.372093,18113.5514,77114,5,345223,16439.19048,26845.69757,82338,271,345727,16463.19048,32213.67215,116975,11,0,0,0,0,712,712,63.63236689,63.63236689,0,976,102.0666667,203.7409675,41510.38182,0,0,0,1,0,0,0,0,1,104.3863636,87.63636364,121.1363636,0,0,0,0,0,0,22,1928,22,2665,26883,230,16,32,0,0,0,0,0,0,0,0,SSH-Patator
123,17,3/7/2017 9:04,67045636,2,2,96,96,48,48,48,0,48,48,48,0,2.863721063,0.059660855,2.23E+07,3.86E+07,6.70E+07,45478,6.70E+07,6.70E+07,0,6.70E+07,6.70E+07,6.70E+07,6.70E+07,0,6.70E+07,6.70E+07,0,0,0,0,40,40,0.029830428,0.029830428,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,45478,0,45478,45478,6.70E+07,0,6.70E+07,6.70E+07,BENIGN
80,6,6/7/2017 9:16,81,1,1,0,0,0,0,0,0,0,0,0,0,0,24691.35802,81,0,81,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,12345.67901,12345.67901,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,270,252,0,32,0,0,0,0,0,0,0,0,Web Attack
444,6,6/7/2017 3:19,101086101,25,25,5821,150,1181,6,232.84,369.0485153,6,6,6,0,59.0684569,0.494627842,2062981.653,8874378.866,5.50E+07,30,1.01E+08,4211903.417,1.24E+07,5.50E+07,441,1.01E+08,4211891.667,1.24E+07,5.50E+07,501,1,0,0,0,500,500,0.247313921,0.247313921,6,1181,117.7843137,279.955376,78375.01255,0,1,0,0,1,0,0,0,1,120.14,232.84,6,0,0,0,0,0,0,25,5821,25,150,255,1452,24,20,569880,14944.52311,582609,553425,3.29E+07,1.91E+07,5.50E+07,2.18E+07,Infiltration
22,6,4/7/2017 3:10,30,1,1,0,0,0,0,0,0,0,0,0,0,0,66666.66667,30,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,33333.33333,33333.33333,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0,0,0,0,0,0,0,0,SSH-Patator
88,6,5/7/2017 8:42,1092,9,6,3150,3152,1575,0,350,694.5097192,1576,0,525.3333333,813.8429005,5771062.271,13736.26374,78,207.000929,794,1,1092,136.5,313.850738,910,1,1015,203,333.2401536,794,3,0,0,0,0,304,208,8241.758242,5494.505495,0,1576,393.875,704.585067,496440.1167,0,0,0,1,0,0,0,0,0,420.1333333,350,525.3333333,0,0,0,0,0,0,9,3150,6,3152,29200,2081,2,32,0,0,0,0,0,0,0,0,BENIGN
8080,6,2/3/2018 10:18,626,2,0,0,0,0,0,0,0,0,0,0,0,0,3194.888179,626,0,626,626,626,626,0,626,626,0,0,0,0,0,0,0,0,0,40,0,3194.888179,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Bot
88,6,4/7/2017 8:54,900,9,4,600,2944,300,0,66.66666667,132.2875656,1472,0,736,849.8595962,3937777.778,14444.44444,75,192.7952282,684,1,900,112.5,252.4112291,734,1,766,255.3333333,435.3232515,758,3,0,0,0,0,204,104,10000,4444.444444,0,1472,253.1428571,527.4342623,278186.9011,0,0,0,1,0,0,0,0,0,272.6153846,66.66666667,736,0,0,0,0,0,0,9,600,4,2944,8192,2053,2,20,0,0,0,0,0,0,0,0,BENIGN
80,6,5/7/2017 11:10,9591329,8,5,322,11632,322,0,40.25,113.8441918,10184,0,2326.4,4437.056321,1246.334059,1.355390895,799277.4167,1867926.563,4999617,50,4591712,655958.8571,1734320.051,4589027,207,9591279,2397819.75,2772931.838,5001500,164,0,0,0,0,264,168,0.834086705,0.52130419,0,10184,853.8571429,2713.31809,7362095.055,0,0,0,1,0,0,0,0,0,919.5384615,40.25,2326.4,0,0,0,0,0,0,8,322,5,11632,29200,235,1,32,0,0,0,0,0,0,0,0,DoS GoldenEye
80,6,15/2/2018 9:27,5034660,4,4,448,972,448,0,112,224,972,0,243,486,282.044865,1.588985155,719237.1429,1888595.798,5002095,6,32565,10855,17222.62439,30729,296,5034654,1678218,2878899.481,5002444,1845,0,0,0,0,136,136,0.794492578,0.794492578,0,972,157.7777778,339.3824457,115180.4444,0,0,0,1,0,0,0,0,1,177.5,112,243,0,0,0,0,0,0,4,448,4,972,26883,219,1,32,0,0,0,0,0,0,0,0,DoS GoldenEye
80,6,5/7/2017 9:48,540671,4,2,231,0,231,0,57.75,115.5,0,0,0,0,427.246884,11.09732166,108134.2,241293.5035,539773,17,540671,180223.6667,311462.0278,539869,258,881,881,0,881,881,0,0,0,0,136,72,7.398214441,3.69910722,0,231,33,87.30979327,7623,0,0,0,1,0,0,0,0,0,38.5,57.75,0,0,0,0,0,0,0,4,231,2,0,29200,235,1,32,0,0,0,0,0,0,0,0,DoS slowloris
8080,6,2/3/2018 10:18,472,2,0,0,0,0,0,0,0,0,0,0,0,0,4237.288136,472,0,472,472,472,472,0,472,472,0,0,0,0,0,0,0,0,0,40,0,4237.288136,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0,0,0,0,0,0,0,0,Bot
80,6,5/7/2017 11:10,16558460,8,6,306,11632,306,0,38.25,108.1873375,5792,0,1938.666667,2544.918912,720.9607657,0.845489254,1273727.692,3384148.698,1.16E+07,46,1.16E+07,1651397.857,4367850.635,1.16E+07,49,1.66E+07,3311672.6,5091938.464,1.16E+07,46,0,0,0,0,264,200,0.483136717,0.362352538,0,5792,795.8666667,1803.294836,3251872.267,0,0,0,1,0,0,0,0,0,852.7142857,38.25,1938.666667,0,0,0,0,0,0,8,306,6,11632,29200,235,1,32,1147,0,1147,1147,1.16E+07,0,1.16E+07,1.16E+07,DoS GoldenEye
445,6,28/2/2018 10:51,265510,3,1,0,0,0,0,0,0,0,0,0,0,0,15.06534594,88503.33333,152292.8364,264355,76,265510,132755,186217.985,264431,1079,0,0,0,0,0,0,0,0,0,68,28,11.29900945,3.766336485,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0,0,0,0,0,0,0,0,Infilteration
49671,6,3/7/2017 8:57,52,1,2,6,12,6,6,6,0,6,6,6,0,346153.8462,57692.30769,26,31.11269837,48,4,0,0,0,0,0,4,4,0,4,4,0,0,0,0,20,40,19230.76923,38461.53846,6,6,6,0,0,0,0,0,0,1,1,0,0,2,8,6,6,0,0,0,0,0,0,1,6,2,12,251,2053,0,20,0,0,0,0,0,0,0,0,BENIGN
80,6,15/2/2018 9:27,5978517,4,4,297,972,297,0,74.25,148.5,972,0,243,486,212.2599969,1.338124488,854073.8571,1865088.406,5002874,3,975643,325214.3333,562112.7006,974286,270,5978514,1992838,2651979.068,5003151,1364,0,0,0,0,136,136,0.669062244,0.669062244,0,972,141,326.7384275,106758,0,0,0,1,0,0,0,0,1,158.625,74.25,243,0,0,0,0,0,0,4,297,4,972,26883,219,1,32,0,0,0,0,0,0,0,0,DoS GoldenEye
80,6,6/7/2017 10:15,5638527,3,1,0,0,0,0,0,0,0,0,0,0,0,0.709405134,1879509,3254757.302,5637779,146,5638527,2819263.5,3985982.846,5637779,748,0,0,0,0,0,0,0,0,0,104,40,0.53205385,0.177351283,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack
22,6,14/2/2018 2:01,381905,26,20,1928,2665,640,0,74.15384615,130.3299481,976,0,133.25,268.7712537,12026.55111,120.4488027,8486.777778,16360.54697,68855,3,381858,15274.32,20414.55453,68855,235,381873,20098.57895,29094.45453,108577,12,0,0,0,0,840,648,68.07975806,52.36904466,0,976,97.72340426,200.3478174,40139.24792,0,0,0,1,0,0,0,0,0,99.84782609,74.15384615,133.25,0,0,0,0,0,0,26,1928,20,2665,26883,230,16,32,0,0,0,0,0,0,0,0,SSH-Patator
80,6,6/7/2017 10:42,5005388,5,3,599,2021,599,0,119.8,267.8809437,2021,0,673.6666667,1166.824894,523.4359454,1.598277696,715055.4286,1889547.295,5000145,4,5005388,1251347,2499199.36,5000145,4,4429,2214.5,1892.924853,3553,876,0,0,0,0,168,104,0.99892356,0.599354136,0,2021,291.1111111,678.2819186,460066.3611,0,0,0,1,0,0,0,0,0,327.5,119.8,673.6666667,0,0,0,0,0,0,5,599,3,2021,29200,236,1,32,0,0,0,0,0,0,0,0,Web Attack
123,17,3/7/2017 9:04,67096410,2,2,96,96,48,48,48,0,48,48,48,0,2.861553994,0.059615708,2.24E+07,3.86E+07,6.69E+07,96313,6.70E+07,6.70E+07,0,6.70E+07,6.70E+07,6.70E+07,6.70E+07,0,6.70E+07,6.70E+07,0,0,0,0,52,52,0.029807854,0.029807854,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,96348,0,96348,96348,6.69E+07,0,6.69E+07,6.69E+07,BENIGN
80,6,5/7/2017 10:43,12402,3,4,340,11595,340,0,113.3333333,196.2990915,10147,0,2898.75,4880.140256,962344.7831,564.4250927,2067,2875.945549,7058,97,4967,2483.5,2356.786902,4150,817,12305,4101.666667,3528.127879,7058,196,0,0,0,0,104,136,241.8964683,322.5286244,0,10147,1491.875,3532.873878,1.25E+07,0,0,0,1,0,0,0,0,1,1705,113.3333333,2898.75,0,0,0,0,0,0,3,340,4,11595,29200,235,1,32,0,0,0,0,0,0,0,0,DoS Hulk
53,17,3/7/2017 9:04,23352,1,1,52,137,52,52,52,0,137,137,137,0,8093.52518,85.6457691,23352,0,23352,23352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,42.82288455,42.82288455,52,137,80.33333333,49.07477288,2408.333333,0,0,0,0,0,0,0,0,1,120.5,52,137,0,0,0,0,0,0,1,52,1,137,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
80,6,5/7/2017 11:10,8565456,8,5,282,11632,282,0,35.25,99.70205615,10184,0,2326.4,4437.056321,1390.935871,1.517724217,713788,1694558.863,5001859,46,3563597,509085.2857,1346171.379,3561915,57,8565410,2141352.5,2541272.791,5003360,196,0,0,0,0,264,168,0.933984133,0.583740083,0,10184,851,2713.942208,7365482.308,0,0,0,1,0,0,0,0,0,916.4615385,35.25,2326.4,0,0,0,0,0,0,8,282,5,11632,29200,235,1,32,0,0,0,0,0,0,0,0,DoS GoldenEye
22,6,4/7/2017 3:11,81,1,1,0,0,0,0,0,0,0,0,0,0,0,24691.35802,81,0,81,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,12345.67901,12345.67901,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0,0,0,0,0,0,0,0,SSH-Patator
80,6,15/2/2018 9:27,5998983,4,4,543,972,543,0,135.75,271.5,972,0,243,486,252.542806,1.333559372,856997.5714,1864381.721,5001127,2,997856,332618.6667,571858.3214,992939,283,5998981,1999660.333,2646091.274,5001416,4924,0,0,0,0,136,136,0.666779686,0.666779686,0,972,168.3333333,350.8218921,123076,0,0,0,1,0,0,0,0,1,189.375,135.75,243,0,0,0,0,0,0,4,543,4,972,26883,219,1,32,0,0,0,0,0,0,0,0,DoS GoldenEye
80,17,21/2/2018 10:09,119672897,153688,0,4918016,0,32,32,32,0,0,0,0,0,41095.48714,1284.233973,778.6793743,16985.15245,605845,0,120000000,778.6793743,16985.15245,605845,0,0,0,0,0,0,0,0,0,0,1229504,0,1284.233973,0,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.00020821,32,0,0,0,0,0,0,0,153688,4918016,0,0,-1,-1,153687,8,0,0,0,0,0,0,0,0,DDoS
80,6,23/2/2018 10:13,55819949,153,104,54995,72490,646,0,359.4444444,271.4171844,1068,0,697.0192308,368.2623848,2283.860919,4.604088764,218046.6758,410173.3563,1083073,5,55817945,367223.3224,478589.0911,1083073,280,55819944,541941.2039,552450.9352,1150125,29,0,0,0,0,3072,2092,2.740955568,1.863133196,0,1068,494.127907,355.4285668,126329.4661,0,0,1,1,0,0,0,1,0,496.0505837,359.4444444,697.0192308,0,0,0,0,0,0,153,54995,104,72490,8192,1228,101,20,0,0,0,0,0,0,0,0,Web Attack
8080,6,2/3/2018 10:17,514,2,0,0,0,0,0,0,0,0,0,0,0,0,3891.050584,514,0,514,514,514,514,0,514,514,0,0,0,0,0,0,0,0,0,40,0,3891.050584,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Bot
22,6,4/7/2017 3:10,81,1,1,0,0,0,0,0,0,0,0,0,0,0,24691.35802,81,0,81,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,12345.67901,12345.67901,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0,0,0,0,0,0,0,0,SSH-Patator
80,6,23/2/2018 10:09,5007152,5,3,646,364,646,0,129.2,288.8999827,364,0,121.3333333,210.155498,201.7114719,1.597714629,715307.4286,1862019.452,4937614,18,5007152,1251788,2457426.309,4937614,362,3853,1926.5,1269.256672,2824,1029,0,0,0,0,112,72,0.998571643,0.599142986,0,646,112.2222222,233.5774913,54558.44444,0,0,1,1,0,0,0,1,0,126.25,129.2,121.3333333,0,0,0,0,0,0,5,646,3,364,8192,221,1,20,0,0,0,0,0,0,0,0,Web Attack
80,17,21/2/2018 10:08,119550630,164378,0,5260096,0,32,32,32,0,0,0,0,0,43998.89821,1374.965569,727.2953637,16463.48375,679781,0,120000000,727.2953637,16463.48375,679781,0,0,0,0,0,0,0,0,0,0,1315024,0,1374.965569,0,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.00019467,32,0,0,0,0,0,0,0,164378,5260096,0,0,-1,-1,164377,8,0,0,0,0,0,0,0,0,DDoS
80,6,23/2/2018 10:18,5007260,5,3,646,364,646,0,129.2,288.8999827,364,0,121.3333333,210.155498,201.7071213,1.597680168,715322.8571,1868822.627,4953202,19,5007260,1251815,2467714.973,4953202,383,3236,1618,733.9768389,2137,1099,0,0,0,0,112,72,0.998550105,0.599130063,0,646,112.2222222,233.5774913,54558.44444,0,0,1,1,0,0,0,1,0,126.25,129.2,121.3333333,0,0,0,0,0,0,5,646,3,364,8192,221,1,20,0,0,0,0,0,0,0,0,Web Attack
49188,6,3/7/2017 8:55,1,2,0,12,0,6,6,6,0,0,0,0,0,1.20E+07,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2000000,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,0,0,0,0,0,0,2,12,0,0,329,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
80,6,5/7/2017 11:10,15554757,9,6,441,11632,441,0,49,147,5792,0,1938.666667,2544.918912,776.1612734,0.964335219,1111054.071,3025733.92,1.05E+07,14,1.06E+07,1319087.25,3729664.93,1.05E+07,209,1.56E+07,3110938.8,4688669.223,1.05E+07,14,0,0,0,0,296,200,0.578601131,0.385734088,0,5792,754.5625,1751.53799,3067885.329,0,0,0,1,0,0,0,0,0,804.8666667,49,1938.666667,0,0,0,0,0,0,9,441,6,11632,29200,235,1,32,1018,0,1018,1018,1.05E+07,0,1.05E+07,1.05E+07,DoS GoldenEye
21,6,14/2/2018 10:33,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2000000,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,1000000,1000000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0,0,0,0,0,0,0,0,FTP-Patator
80,6,5/7/2017 11:10,7551982,7,6,493,11632,493,0,70.42857143,186.3364852,4344,0,1938.666667,2184.364316,1605.538784,1.721402408,629331.8333,1559080.969,4999830,36,2552152,425358.6667,1040510.67,2549292,215,7551895,1510379,2241934.466,5001883,36,0,0,0,0,232,200,0.926908989,0.794493419,0,4344,866.0714286,1667.557886,2780749.302,0,0,0,1,0,0,0,0,0,932.6923077,70.42857143,1938.666667,0,0,0,0,0,0,7,493,6,11632,29200,235,1,32,0,0,0,0,0,0,0,0,DoS GoldenEye
22,6,4/7/2017 3:10,74,1,1,0,0,0,0,0,0,0,0,0,0,0,27027.02703,74,0,74,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,13513.51351,13513.51351,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0,0,0,0,0,0,0,0,SSH-Patator
80,6,28/2/2018 10:52,24309,3,5,434,2337,434,0,144.6666667,250.5700168,1460,0,467.4,672.3866447,113990.703,329.0962195,3472.714286,5812.254488,12156,0,11970,5985,8249.107709,11818,152,12507,3126.75,6132.096943,12324,0,0,0,0,0,72,112,123.4110823,205.6851372,0,1460,307.8888889,528.6687158,279490.6111,0,0,1,1,0,0,0,1,1,346.375,144.6666667,467.4,0,0,0,0,0,0,3,434,5,2337,8192,237,1,20,0,0,0,0,0,0,0,0,Infilteration
